,userId,company,jobTitle,company2,jobTitle2,school,schoolDegree,schoolDegree2,skill1,skill2,skill3,skill4,skill5,skill6,jobLocation2,SchoolDegree,type_skills
2239,631505122.0,ascend healthcare solutions,Analytics Consultant,TAHAKOM,Data Analyst,al-imam muhammad ibn saud islamic university,"Bachelor's degree، English Language and Literature, General",,Data Visualization,Python (Programming Language),Microsoft Power BI,Interpreting,Graphic Design,Adobe Illustrator,,Information Systems,Unkown
2240,131833536.0,al munajem cold stores company,Data Analyst,IEC Medical Systems. ( Agent Varian American company in Egypt and Middle East),Accountant at Armed Force oncology Center,udacity,Nanodegree، Data Analysis Professionl,Bachelor of Commerce - BCom، Accounting,Accounting,Data Analysis,Microsoft Power BI,Auditing,Financial Accounting,Big Data,Egypt,Information Systems,Unkown
2241,571538378.0,public investment fund (pif),Senior Data Analyst,تطوير تقنيات التعليم | Tatweer Educational Technologies,Data Analyst,al-imam muhammad ibn saud islamic university,Bachelor's degree، Information Studies,,Databases,Communication,Business Intelligence,Microsoft Power BI,Microsoft Office,Programming,Riyadh,Unkown,Unkown
2242,400118300.0,jal international co. ltd.,Data Analyst,Smart Link BPO Solutions,Customer Service Supervisor,udacity,Nanodegree، Business Analyst,Bachelor's degree، Computer and Information Sciences and Support Services,Project Planning,Customer Service,Social Media,Sales,Big Data,R,"Riyadh, Saudi Arabia",Information Systems,Unkown
2243,758878684.0,lean business services,Data Analyst,Lean Business Services,Data Analytics Intern,king saud university,Bachelor's degree، Computer Science,,Data Analysis,Research,Problem Solving,Python,SQL,Java,,Computer Science,programming languages
2244,386589249.0,saudi credit bureau - simah,Data Analyst,Accenture,Financial Analyst,dublin city university,Bachelor of business studies in international Finance، International Finance,,Microsoft Office,Microsoft Excel,Data Analysis,Social Media,Banking,Anger Management,"Al-Riyadh Governorate, Saudi Arabia",Unkown,Unkown
2245,874062417.0,taibah valley,Data Analyst,الأساليب الذكية Smart Methods,Internet of Things Intern,udacity,Nanodegree، Data Analyst,Nanodegree، Business Analytics,Python (Programming Language),Data Analysis,Self Learning,SQL,Teamwork,Time Management,,Unkown,Unkown
2246,659254081.0,tamkeen technologies,"Analyst, Data Analytics",NCGR - National Center for Government Resources Sys.,API Management Operation Engineer,king saud university,"Bachelor's degree، Information Technology, Data Science and AI track",Nanodegree، Programming for Data Science with Python,Data science,Python (Programming Language),Machine Learning,Data Visualization,User Experience (UX),Project Management,"Riyadh, Saudi Arabia",Information Technology,Unkown
2247,706260375.0,quant,Data Analyst,Accenture,Business & Technology Delivery New Associate,alfaisal university,Bachelor of Engineering - BE، Computer Software Engineering,High School Diploma,Time Management,Java,SQL,Data Analysis,Microsoft Office,Teamwork,"Riyadh, Saudi Arabia",Software Engineeringe,Soft skills
2248,528646651.0,stc,Senior Data Quality Analyst,stc,Data Quality Analyst,king saud university,Bachelor's degree، Computer Software Engineering,Nanodegree، Data Analyst,Data Governance,Data Quality,Data Analysis,Data Management,Data Mining,Business Intelligence (BI),"Al-Riyadh Governorate, Saudi Arabia",Software Engineeringe,Unkown
2249,455776559.0,confidential government,Data Science Specialist,Alwatansa,Data Science Specialist,taibah university,Bachelor of Applied Science - BASc، Business Statistics,,Python (Programming Language),Machine Learning,Data Science,Business Analysis,Research,Analytical Skills,,Information Systems,Unkown
2250,503047000.0,mobily,Business Performance Specialist,SMG,Analyst,imam muhammad ibn saud university,Bachelor of Science - BS، Applied Mathematics,Data Analytics and Python course,Microsoft Office,Tableau,SQL,Research,Reporting & Analysis,Statistics,"Riyadh, Saudi Arabia",Unkown,Unkown
2251,762721637.0,integrated telecom company (itc),Master Data Analyst,Saudi Digital Academy,Data Science Bootcamp Trainee,the saudi electronic university,Bachelor's degree، Information Technology,,Data Analysis,Machine Learning,Microsoft Excel,Data Science,Business Intelligence (BI),Database Design,,Information Technology,Unkown
2252,858296831.0,saudi payments,Data Analyst,SAUDI PAYMENTS,Facilities Management Trainee,king saud university,"Bachelor's degree، Management Information Systems, General",,English,Microsoft Excel,SQL,Tableau,,,,Management Information Systems,programming languages
2253,841608248.0,aster sanad hospital,Data Analyst,,,princess nourah bint abdulrahman university,Bachelor's degree، Computer Science,Nanodegree، Data Analyst,Data Analysis,Python (Programming Language),Self Learning,Front-end Development,Research,Data Visualization,,Computer Science,Unkown
2254,775444763.0,gosi - general organization for social insurance,Business Intelligence Developer,KACST,Intern,king saud university,Bachelor's degree، Computer Science,,Graphic Design,Java,Artificial Intelligence (AI),Data Science,Machine Learning,Teamwork,,Computer Science,Unkown
2255,765775471.0,confidential government,Data Analyst,"National Unified Procurement Company ""NUPCO""​",Business Intelligence Specialist,udacity,"Connect - Intro to Programming , Jul 2020","Connect - Data Engineering Nanodegree Program , Jan 2020",Project Management,Teamwork,Time Management,Web design,Data Analysis,ETL,"Riyadh, Saudi Arabia",Unkown,Unkown
2256,690323795.0,corporation 9,Data Analyst trainee,,,al qussaim university,Bachelor's degree، English language and translation,Nano Degree، Business Analytics,Power BI,Tableau,SQL,Microsoft Excel,Microsoft Word,Microsoft PowerPoint,,Information Systems,programming languages
2257,527782505.0,saudi industrial development fund - sidf,Application Developer,Saudi Digital Academy,Data Science Bootcamp,florida institute of technology,Master's degree، Computer Informtion Systems,Graduate Certificate، Information Assurance and Cybersecurity Certificate,Data Analysis,Python (Programming Language),SQL,Software Development,Strategic Planning,Project Management,,Information Systems,Soft skills
2258,468769944.0,elm company,Data Analyst,Elm Company,Customer Support Level 2,university of jeddah,Master of Computer Science، علوم الحاسب الآلي,كلية حاسبات,Networking,Java,JavaScript,CSS,HTML,Microsoft Office,مكة جدة السعودية,Computer Science,Unkown
2259,637049159.0,ascend healthcare solutions,Data Analyst,Ascend Healthcare Solutions,Solutions Architect,arab open university - saudi arabia,"Bachelor's degree، Business, Management, Marketing, and Related Support Services",,,,,,,,,Unkown,Unkown
2309,760711973.0,saudi commission for health specialties (scfhs),Data Analyst,CoCreate Fellowship,Fellowship with Co-CreATe ‘20,al-imam muhammad ibn saud islamic university,"Bachelor's degree, Computer Science","Nanodegree, Data Analyst",Report Writing,Human Computer Interaction,Python (Programming Language),Java,Leadership,Teamwork,,Computer Science,Unkown
2310,683430717.0,solutions by stc,VMware Operations Trainee | Tamheer,General Assembly,Data Analyst Participant,king saud university,"Bachelor's degree, Management Information Systems",,Communication,Data Analytics,Microsoft Excel,Project Management,Tableau,Microsoft Word,,Management Information Systems,Unkown
2311,721010789.0,hoshan company limited,Data Analyst,TAWAL- Telecommunications Towers Company,Data Analyst -Training,shaqra university,"Bachelor of computer science, Information  systems",,Microsoft Word,Microsoft Office,القيادة,Microsoft Excel,الإدارة,Cybersecurity,,Computer Science,Unkown
2312,717456267.0,,,,,,,,Data Analysis,Machine Learning,Business Intelligence (BI),Software Development Life Cycle (SDLC),Programming,Project Management,,Unkown,programming languages
2313,125530969.0,al-jazeera paints factory,Data Analyst,Al-Jazeera Paints Factory,Sales Analyst,faculty of science - alexandria university,"Bachelor's degree, Chemistry",,Data Analytics,Training & Development,Team Leadership,Business Analysis,Project Support,Data Validation,ryaidh,Management Information Systems,Unkown
2314,803129786.0,education & training evaluation commission,Statistical Analyst,Ministry of Health Saudi Arabia,Data Analyst,king saud university,"Bachelor of Science - BS, Statistics","Nanodegree , Data Analyst",Microsoft Excel,Data Visualization,R,Python,Power BI,تحليل البيانات,,Information Systems,Unkown
2315,612236329.0,stc,"Senior Data Mining Analyst, Advanced Analytics",stc,"Data Analyst, CVM&A",princess nourah bint abdulrahman university,"Bachelor's degree, informatin systems","Nanodegree, Data Analyst",SQL,Data Warehousing,Business Intelligence (BI),Business Analysis,Project Management,Cloud Computing,,Information Systems,programming languages
2316,519948123.0,sdaia | سدايا,Data governance | data stewardship,وزارة الثقافة Ministry of Culture,Operational Performance Specialist,dublin city university,"Master's degree, Computing","Bachelor's degree, Computer Science",Data Analysis,Microsoft Office,Data Mining,Python,Machine Learning,Statistical Data Analysis,,Computer Science,Unkown
2317,672099970.0,,,,,,,,Linux,Front-end Development,Self Learning,Web Development,SQL,MATLAB,,Unkown,Unkown
2318,615252666.0,citc,Data Analyst Specialist,CITC,Market Studies Analyst,king saud university,"Bachelor of Business Administration - BBA, Management information systems",,Microsoft Office,Microsoft Word,Microsoft PowerPoint,Leadership,Teamwork,Management,"Riyadh, Saudi Arabia",Management Information Systems,Unkown
2319,638844601.0,general authority for statistics - gastat,Statistical Researcher,General Authority For Statistics - GASTAT,Assistant Statistical Researcher,king saud university,"Bachelor's degree (with first class honor), Mathematics",Data science course,Microsoft Excel,SQL,Python (Programming Language),Research,Data Analysis,Analytical Skills,,Unkown,Unkown
2320,776059377.0,stc,AI Transcriber ,,,king saud university,"Bachelor of Science - BS, Information Systems",,Exploratory Data Analysis,Python,A/B testing,Java,Pandas,Microsoft Excel,,Information Systems,Unkown
2321,531267039.0,إحصاء,Data Analyst,Dr. Sulaiman AL Habib Medical Group,Statistician,king saud university,"Bachelor, Statistics",,Cryptography,Measuring Performance Indicators.,Data Analysis,Data Mining,SPSS,Work on statistical reports.,,Information Systems,programming languages
2322,816490451.0,lean business services,Data Analyst,Lean Business Services,Data Analytics Intern,king faisal university,"Bachelor's degree, Computer Information Systems",,Data Analysis,Data Mining,Data Science,Python (Programming Language),SQL,R (Programming Language),"Riyadh, Saudi Arabia",Information Systems,Unkown
2323,696952621.0,stc,Data Analyst,Nana | نعناع,Data Analyst,king saud university,"Bachelor's degree, Management Information Systems, General",,Data Analysis,Business Analytics,Teamwork,Data Visualization,Business Analysis,SQL,,Management Information Systems,programming languages
2324,732041221.0,ministry of health saudi arabia,Senior Administrative Analyst,Ministry of Health Saudi Arabia,Senior Administration at Ministry of Health,king saud university,"Bachelor's degree, Operation Research",,Analytics,Statistical Analysis Tools,Data Analysis,Data Science,Microsoft Power BI,Communication,"Riyadh, Saudi Arabia",Unkown,Unkown
2325,838910388.0,,,,,king abdulaziz university,"Bachelor's degree, Management Information Systems, General",,SQL,Tableau,Microsoft Excel,Data Analysis,Jupyter,GitHub,,Management Information Systems,Unkown
2326,608478916.0,sdaia | سدايا,Senior Data Analyst,Bayan (Data science & Artificial intelligence),Content Quality Auditor,king saud university,"Master of Science - M.Sc, Information System","Predictive analytics for busines, Information Technology",Data Analysis,Research,Management,Project Management,Data Mining,Business Analysis,,Information Systems,Soft skills
